graph6,polynomial
LpG`C?@O??_@?A,"0,0,0,0,1,4,27,104,420,1381,4336,12170,32077,78587,182214,400273,840350,1691257,3280400,6149769,11182339,19769795,34068270,57330888,94388668,152257373,240971444,374610491,572646981,861554098,1276837245,1865374090,2688255609,3823946574,5371957807,7456756639,10232116618,13885475655,18642518259,24771395004,32586766996,42452934671,54786268342,70056000345,88783702957,111540381636,138941611752,171639633733,210313075982,255653173483,308347574211,369060668717,438411915972,516951335159,605134090712,703293428010,811614464787,930108126205,1058588060242,1196649896961,1343655828284,1498723572855,1660722863127,1828277956482,1999779043886,2173400553725,2347128682269,2518795333935,2686120467896,2846759061381,2998354193961,3138591937038,3265259026204,3376298580599,3469864918112,3544372401107,3598539634497,3631424350814,3642450618804,3631424350814,3598539634497,3544372401107,3469864918112,3376298580599,3265259026204,3138591937038,2998354193961,2846759061381,2686120467896,2518795333935,2347128682269,2173400553725,1999779043886,1828277956482,1660722863127,1498723572855,1343655828284,1196649896961,1058588060242,930108126205,811614464787,703293428010,605134090712,516951335159,438411915972,369060668717,308347574211,255653173483,210313075982,171639633733,138941611752,111540381636,88783702957,70056000345,54786268342,42452934671,32586766996,24771395004,18642518259,13885475655,10232116618,7456756639,5371957807,3823946574,2688255609,1865374090,1276837245,861554098,572646981,374610491,240971444,152257373,94388668,57330888,34068270,19769795,11182339,6149769,3280400,1691257,840350,400273,182214,78587,32077,12170,4336,1381,420,104,27,4,1"
LpG`C?@O??_@?C,"0,0,0,0,0,1,11,65,301,1138,3753,11080,29877,74701,175171,388511,820486,1659594,3229920,6072505,11064747,19596314,33814229,56968301,93875626,151546724,239996303,373296747,570893581,859252147,1273843392,1861537567,2683385172,3817847459,5364390148,7447486866,10220864554,13871982801,18626484152,24752563099,32564847413,42427712927,54757507840,70023575669,88747482509,111500382394,138897856755,171592333368,210262450962,255599663624,308291626189,369002966129,438353130380,516892382329,605075835348,703236971311,811560806194,930058474911,1058543459601,1196611567640,1343624749155,1498700863600,1660709328898,1828274503646,1999786200873,2173418923268,2347158432763,2518836697245,2686173206522,2846823000335,2998428679048,3138676396987,3265352414919,3376399975013,3469972946276,3544485860819,3598656921301,3631544086077,3642571072766,3631544086077,3598656921301,3544485860819,3469972946276,3376399975013,3265352414919,3138676396987,2998428679048,2846823000335,2686173206522,2518836697245,2347158432763,2173418923268,1999786200873,1828274503646,1660709328898,1498700863600,1343624749155,1196611567640,1058543459601,930058474911,811560806194,703236971311,605075835348,516892382329,438353130380,369002966129,308291626189,255599663624,210262450962,171592333368,138897856755,111500382394,88747482509,70023575669,54757507840,42427712927,32564847413,24752563099,18626484152,13871982801,10220864554,7447486866,5364390148,3817847459,2683385172,1861537567,1273843392,859252147,570893581,373296747,239996303,151546724,93875626,56968301,33814229,19596314,11064747,6072505,3229920,1659594,820486,388511,175171,74701,29877,11080,3753,1138,301,65,11,1"
LpG`C?@O??_@O?,"0,0,0,0,1,4,29,104,432,1389,4352,12128,31897,77959,180680,396703,833100,1677157,3254664,6104577,11106513,19645875,33872268,57028164,93932848,151584933,240000642,373233443,570729699,858927006,1273295693,1860669090,2682096927,3815991916,5361822975,7444006013,10216277408,13866033281,18618939309,24743123388,32553260340,42413662419,54740754096,70003826373,88724559729,111474065812,138868087356,171559021341,210225709424,255559585579,308248547253,368957197317,438305258250,516842949657,605025672152,703186834676,811511736619,930011382469,1058499523928,1196571768019,1343590298176,1498672700507,1660688584131,1828261949014,1999782765902,2173425101613,2347174840809,2518863462793,2686210558670,2846870635031,2998486404789,3138743472802,3265428230272,3376483388711,3470062987780,3544581061073,3598756049965,3631645463968,3642673324564,3631645463968,3598756049965,3544581061073,3470062987780,3376483388711,3265428230272,3138743472802,2998486404789,2846870635031,2686210558670,2518863462793,2347174840809,2173425101613,1999782765902,1828261949014,1660688584131,1498672700507,1343590298176,1196571768019,1058499523928,930011382469,811511736619,703186834676,605025672152,516842949657,438305258250,368957197317,308248547253,255559585579,210225709424,171559021341,138868087356,111474065812,88724559729,70003826373,54740754096,42413662419,32553260340,24743123388,18618939309,13866033281,10216277408,7444006013,5361822975,3815991916,2682096927,1860669090,1273295693,858927006,570729699,373233443,240000642,151584933,93932848,57028164,33872268,19645875,11106513,6104577,3254664,1677157,833100,396703,180680,77959,31897,12128,4352,1389,432,104,29,4,1"
LpG`CA?_A??@?@,"0,0,0,0,0,3,24,114,457,1605,5019,14176,37002,90159,207013,451146,938883,1874950,3609316,6720736,12143030,21344933,36585825,61266745,100411564,161298081,254290959,393900965,600125045,900094039,1330087468,1937913541,2785717894,3953183126,5541139844,7675509762,10511558573,14238271219,19082798398,25314680289,33249702961,43253028758,55741396808,71183918252,90101303934,113062990297,140682013436,173607206374,212512685164,258084256707,311003050360,371926157734,441464849829,520160531875,608459295926,706685445736,815015323278,933451933025,1061801895240,1199655460681,1346371070098,1501065036644,1662607904286,1829627570472,2000520359041,2173469788688,2346473516114,2517377529219,2683917674932,2843766684189,2994586208956,3134081656660,3260058667017,3370478717774,3463512741118,3537589906527,3591440700370,3624131939071,3635093048420,3624131939071,3591440700370,3537589906527,3463512741118,3370478717774,3260058667017,3134081656660,2994586208956,2843766684189,2683917674932,2517377529219,2346473516114,2173469788688,2000520359041,1829627570472,1662607904286,1501065036644,1346371070098,1199655460681,1061801895240,933451933025,815015323278,706685445736,608459295926,520160531875,441464849829,371926157734,311003050360,258084256707,212512685164,173607206374,140682013436,113062990297,90101303934,71183918252,55741396808,43253028758,33249702961,25314680289,19082798398,14238271219,10511558573,7675509762,5541139844,3953183126,2785717894,1937913541,1330087468,900094039,600125045,393900965,254290959,161298081,100411564,61266745,36585825,21344933,12143030,6720736,3609316,1874950,938883,451146,207013,90159,37002,14176,5019,1605,457,114,24,3"
LpG`CA?O??_@?A,"0,0,0,0,0,2,16,94,384,1398,4457,12806,33837,83324,192841,423193,885910,1778319,3438598,6428130,11654803,20550813,35323656,59303535,97418379,156820252,247709646,384390187,586598946,881149037,1303936987,1902320620,2737922865,3889836054,5458234647,7568333353,10374654538,14065429647,18867072297,25048446943,32924763934,42860766433,55272985565,70630595978,89454699035,112315510732,139827278817,172640525196,211431552047,256888855803,309696741931,370515929939,439961694052,518579728832,606820578183,705013010026,813337678784,931801568587,1060214750980,1198170213155,1345028235229,1499905904078,1661673345195,1828956742745,2000149355611,2173430288069,2346791488789,2518072046950,2684999896300,2845239047340,2996441888148,3136304316081,3262622536528,3373348986996,3466646296315,3540936357889,3594943689042,3627730671736,3638724004200,3627730671736,3594943689042,3540936357889,3466646296315,3373348986996,3262622536528,3136304316081,2996441888148,2845239047340,2684999896300,2518072046950,2346791488789,2173430288069,2000149355611,1828956742745,1661673345195,1499905904078,1345028235229,1198170213155,1060214750980,931801568587,813337678784,705013010026,606820578183,518579728832,439961694052,370515929939,309696741931,256888855803,211431552047,172640525196,139827278817,112315510732,89454699035,70630595978,55272985565,42860766433,32924763934,25048446943,18867072297,14065429647,10374654538,7568333353,5458234647,3889836054,2737922865,1902320620,1303936987,881149037,586598946,384390187,247709646,156820252,97418379,59303535,35323656,20550813,11654803,6428130,3438598,1778319,885910,423193,192841,83324,33837,12806,4457,1398,384,94,16,2"
LpG`CA?O??_@?C,"0,0,0,0,0,2,18,92,378,1363,4355,12526,33213,81961,190226,418166,876936,1762699,3412543,6385576,11587642,20446661,35166333,59070149,97079402,156335778,247030175,383450754,585321366,879435267,1301671568,1899363824,2734116164,3884993095,5452151374,7560779226,10365384974,14054179649,18853574726,25032423596,32905953075,42838913796,55247873816,70602038363,89422574842,112279750877,139787909888,172597649003,211385386835,256839713783,309645068505,370462264686,439906715983,518524201867,606765387688,704959105228,813286103134,931753382043,1060171070378,1198132119619,1344996809887,1499882139824,1661658180854,1828950965501,2000153657580,2173445160479,2346817283837,2518108889908,2685047749966,2845297624735,2996510747089,3136382767487,3262709747419,3373443910609,3466747774175,3541043052927,3595054211748,3627843502513,3638837623880,3627843502513,3595054211748,3541043052927,3466747774175,3373443910609,3262709747419,3136382767487,2996510747089,2845297624735,2685047749966,2518108889908,2346817283837,2173445160479,2000153657580,1828950965501,1661658180854,1499882139824,1344996809887,1198132119619,1060171070378,931753382043,813286103134,704959105228,606765387688,518524201867,439906715983,370462264686,309645068505,256839713783,211385386835,172597649003,139787909888,112279750877,89422574842,70602038363,55247873816,42838913796,32905953075,25032423596,18853574726,14054179649,10365384974,7560779226,5452151374,3884993095,2734116164,1899363824,1301671568,879435267,585321366,383450754,247030175,156335778,97079402,59070149,35166333,20446661,11587642,6385576,3412543,1762699,876936,418166,190226,81961,33213,12526,4355,1363,378,92,18,2"
LpG`CA?O??_@O?,"0,0,0,0,0,2,12,78,336,1246,4055,11850,31747,78958,184383,407359,857610,1729393,3356772,6295030,11444289,20225069,34831024,58573295,96356711,155303586,245580626,381447627,582594968,875778741,1296835173,1893053216,2725987821,3874654226,5439160165,7544649035,10345587184,14030155327,18824743879,24998201481,32865768574,42792231773,55194216305,70541015534,89353908481,112203304134,139703715335,172505933150,211286589147,256734509925,309534377547,370347254747,439788803390,518405037206,606646834673,704843218442,813175085326,931649540181,1060076770210,1198049724195,1344928621559,1499830344610,1661624781895,1828937724875,2000162049733,2173476315733,2346871952021,2518187411982,2685150029844,2845423117964,2996658470944,3136551299571,3262897253354,3373648178380,3466966249803,3541272890959,3595292341190,3628086674752,3639082487892,3628086674752,3595292341190,3541272890959,3466966249803,3373648178380,3262897253354,3136551299571,2996658470944,2845423117964,2685150029844,2518187411982,2346871952021,2173476315733,2000162049733,1828937724875,1661624781895,1499830344610,1344928621559,1198049724195,1060076770210,931649540181,813175085326,704843218442,606646834673,518405037206,439788803390,370347254747,309534377547,256734509925,211286589147,172505933150,139703715335,112203304134,89353908481,70541015534,55194216305,42792231773,32865768574,24998201481,18824743879,14030155327,10345587184,7544649035,5439160165,3874654226,2725987821,1893053216,1296835173,875778741,582594968,381447627,245580626,155303586,96356711,58573295,34831024,20225069,11444289,6295030,3356772,1729393,857610,407359,184383,78958,31747,11850,4055,1246,336,78,12,2"
LpG`C@??G?_A?C,"0,0,0,0,1,5,33,142,539,1796,5425,14953,38371,92278,209849,453981,939716,1869295,3588134,6667035,12027652,21119518,36173571,60549028,99210872,159355747,251238933,389226755,593130768,889846662,1315363240,1917136193,2756894072,3913832793,5488230615,7605396421,10419935614,14120141168,18932463772,25125768181,33015228948,42965502736,55392983845,70766652015,89607358228,112485003359,140013468092,172842852008,211648990651,257119877156,309939292020,370767419350,440219010445,518839259084,607078253549,705264370434,813577951902,932025762730,1060417767379,1198346963981,1345173768173,1500015535374,1661742785354,1828982222270,2000127739908,2173359178041,2346669304125,2517898101054,2684774434019,2844963272453,2996117962360,3135935337176,3262212486541,3372902669752,3466169241536,3540434721002,3594424124884,3627200202346,3638189872512,3627200202346,3594424124884,3540434721002,3466169241536,3372902669752,3262212486541,3135935337176,2996117962360,2844963272453,2684774434019,2517898101054,2346669304125,2173359178041,2000127739908,1828982222270,1661742785354,1500015535374,1345173768173,1198346963981,1060417767379,932025762730,813577951902,705264370434,607078253549,518839259084,440219010445,370767419350,309939292020,257119877156,211648990651,172842852008,140013468092,112485003359,89607358228,70766652015,55392983845,42965502736,33015228948,25125768181,18932463772,14120141168,10419935614,7605396421,5488230615,3913832793,2756894072,1917136193,1315363240,889846662,593130768,389226755,251238933,159355747,99210872,60549028,36173571,21119518,12027652,6667035,3588134,1869295,939716,453981,209849,92278,38371,14953,5425,1796,539,142,33,5,1"
LpG`C@??G?_A?G,"0,0,0,0,0,1,13,77,335,1255,4088,11932,31890,79229,184701,407409,856667,1725823,3347196,6273086,11398877,20137574,34671493,58294785,95888008,154539941,244370819,379579026,579775139,871612688,1290799920,1884469489,2713989141,3858153987,5416819308,7514845705,10306391944,13979312995,18759664583,24915968521,32763162609,42665774522,55040240885,70355761751,89133644922,111944477723,139403127420,172160937448,210895306403,256296050477,309049065289,369816843950,439216670003,517796334869,606008605705,704184442310,812506656743,930984168666,1059428793896,1197434837059,1344363515623,1499332271697,1661211050962,1828625147188,1999966347367,2173411522562,2346949831691,2518416917136,2685536827871,2845969208871,2997361917549,3137406090530,3263893306446,3374771490144,3468199198594,3542594675578,3596679542932,3629513927628,3640523226000,3629513927628,3596679542932,3542594675578,3468199198594,3374771490144,3263893306446,3137406090530,2997361917549,2845969208871,2685536827871,2518416917136,2346949831691,2173411522562,1999966347367,1828625147188,1661211050962,1499332271697,1344363515623,1197434837059,1059428793896,930984168666,812506656743,704184442310,606008605705,517796334869,439216670003,369816843950,309049065289,256296050477,210895306403,172160937448,139403127420,111944477723,89133644922,70355761751,55040240885,42665774522,32763162609,24915968521,18759664583,13979312995,10306391944,7514845705,5416819308,3858153987,2713989141,1884469489,1290799920,871612688,579775139,379579026,244370819,154539941,95888008,58294785,34671493,20137574,11398877,6273086,3347196,1725823,856667,407409,184701,79229,31890,11932,4088,1255,335,77,13,1"
LpG`C@??G?_AO?,"0,0,0,0,1,5,29,122,473,1570,4813,13394,34781,84455,193917,422925,882024,1765779,3408813,6365554,11534763,20332903,34947232,58676540,96408132,155236391,245289762,380773327,581305888,873547391,1293214431,1887443489,2717607492,3862502781,5421985243,7520910128,10313431199,13987390129,18768830352,24926253335,32774574704,42678294768,55053824117,70370327796,89149083362,111960645127,139419848541,172178005558,210912491272,256313097008,309065704842,369832797122,439231653223,517810070909,606020831913,704194910695,812515147654,930990496572,1059432806529,1197436423934,1344362609287,1499328845110,1661205119969,1828616768375,1999955607469,2173398545026,2346934764050,2518399922907,2685518086287,2845948912035,2997340252003,3137383246480,3263869466903,3374746830547,3468173885247,3542568868212,3596653384982,3629487565233,3640496796666,3629487565233,3596653384982,3542568868212,3468173885247,3374746830547,3263869466903,3137383246480,2997340252003,2845948912035,2685518086287,2518399922907,2346934764050,2173398545026,1999955607469,1828616768375,1661205119969,1499328845110,1344362609287,1197436423934,1059432806529,930990496572,812515147654,704194910695,606020831913,517810070909,439231653223,369832797122,309065704842,256313097008,210912491272,172178005558,139419848541,111960645127,89149083362,70370327796,55053824117,42678294768,32774574704,24926253335,18768830352,13987390129,10313431199,7520910128,5421985243,3862502781,2717607492,1887443489,1293214431,873547391,581305888,380773327,245289762,155236391,96408132,58676540,34947232,20332903,11534763,6365554,3408813,1765779,882024,422925,193917,84455,34781,13394,4813,1570,473,122,29,5,1"
LpG`C@??G?_C?@,"0,0,0,0,0,1,8,60,271,1055,3520,10559,28751,72489,171046,381217,808050,1639333,3197732,6022864,10990108,19486694,33656523,56746163,93568079,151128824,239437653,372561589,569940455,858034657,1272308708,1859629471,2681043592,3815009825,5360993257,7443470171,10216169986,13866561126,18620294088,24745576178,32557051584,42419114992,54748132510,70013473236,88736725434,111489066127,138886101837,171580283569,210250267000,255587526772,308279728270,368991507306,438342316955,516882416239,605066907910,703229266392,811554487067,930053679626,1058540304319,1196610137361,1343625096248,1498703013865,1660713274680,1828280206393,1999793602101,2173427935673,2347168949847,2518848603991,2686186373147,2846837286946,2998443952359,3138692519297,3265369252857,3376417403593,3469990844351,3544504112378,3598675425263,3631562736880,3642589770372,3631562736880,3598675425263,3544504112378,3469990844351,3376417403593,3265369252857,3138692519297,2998443952359,2846837286946,2686186373147,2518848603991,2347168949847,2173427935673,1999793602101,1828280206393,1660713274680,1498703013865,1343625096248,1196610137361,1058540304319,930053679626,811554487067,703229266392,605066907910,516882416239,438342316955,368991507306,308279728270,255587526772,210250267000,171580283569,138886101837,111489066127,88736725434,70013473236,54748132510,42419114992,32557051584,24745576178,18620294088,13866561126,10216169986,7443470171,5360993257,3815009825,2681043592,1859629471,1272308708,858034657,569940455,372561589,239437653,151128824,93568079,56746163,33656523,19486694,10990108,6022864,3197732,1639333,808050,381217,171046,72489,28751,10559,3520,1055,271,60,8,1"
LpG`C@??G?_C?G,"0,0,0,0,0,2,19,99,416,1488,4706,13427,35303,86405,199195,435192,907800,1816606,3503473,6534141,11823987,20813239,35722139,59895363,98280547,158052362,249441657,386782944,589855290,885514243,1309707318,1909843172,2747605956,3902139779,5473681573,7587494403,10398151328,14093915768,18901231084,25088956529,32972298402,42915948891,55336376764,70702648754,89535747325,112405705994,139926595528,172748696674,211548073513,257012937671,309827325960,370651641405,440100897174,518720483443,606960707708,705150097969,813469151543,931924687304,1060326743146,1198268263792,1345109618574,1499968003013,1661713776922,1828973359672,2000140399016,2173394351830,2346727651833,2517979850280,2684879430933,2845090890134,2996267208204,3136104755521,3262400280293,3373106648299,3466386939344,3540663354556,3594660755520,3627441673268,3638432981078,3627441673268,3594660755520,3540663354556,3466386939344,3373106648299,3262400280293,3136104755521,2996267208204,2845090890134,2684879430933,2517979850280,2346727651833,2173394351830,2000140399016,1828973359672,1661713776922,1499968003013,1345109618574,1198268263792,1060326743146,931924687304,813469151543,705150097969,606960707708,518720483443,440100897174,370651641405,309827325960,257012937671,211548073513,172748696674,139926595528,112405705994,89535747325,70702648754,55336376764,42915948891,32972298402,25088956529,18901231084,14093915768,10398151328,7587494403,5473681573,3902139779,2747605956,1909843172,1309707318,885514243,589855290,386782944,249441657,158052362,98280547,59895363,35722139,20813239,11823987,6534141,3503473,1816606,907800,435192,199195,86405,35303,13427,4706,1488,416,99,19,2"
LpG`C@??G?_CO?,"0,0,0,0,0,1,11,67,311,1179,3880,11465,30858,77050,180369,399393,841883,1700139,3303507,6201571,11283962,19958645,34397464,57885895,95287506,153676531,243148142,377879562,577444713,868470583,1286617637,1878985461,2706885125,3849078507,5405357940,7500558528,10288777141,13957860192,18733815789,24885187041,32726885911,42623509278,54991501283,70300185520,89070921692,111874483645,139325830855,172076557088,210804185698,256198835287,308946545261,369710138016,439107029473,517685347932,605897947281,704076092729,812402610671,930886664308,1059339978258,1197357017578,1344298781157,1499282775039,1661178597759,1828611504459,1999972816118,2173439286805,2346999506876,2518488945963,2685631023587,2846085191165,2997498655386,3137562378930,3264067309746,3374961262759,3468402225215,3542808418228,3596900992744,3629740170293,3640750991246,3629740170293,3596900992744,3542808418228,3468402225215,3374961262759,3264067309746,3137562378930,2997498655386,2846085191165,2685631023587,2518488945963,2346999506876,2173439286805,1999972816118,1828611504459,1661178597759,1499282775039,1344298781157,1197357017578,1059339978258,930886664308,812402610671,704076092729,605897947281,517685347932,439107029473,369710138016,308946545261,256198835287,210804185698,172076557088,139325830855,111874483645,89070921692,70300185520,54991501283,42623509278,32726885911,24885187041,18733815789,13957860192,10288777141,7500558528,5405357940,3849078507,2706885125,1878985461,1286617637,868470583,577444713,377879562,243148142,153676531,95287506,57885895,34397464,19958645,11283962,6201571,3303507,1700139,841883,399393,180369,77050,30858,11465,3880,1179,311,67,11,1"
LpG`C@??G?g??@,"0,0,0,0,0,1,10,62,287,1093,3624,10766,29151,73180,172176,382871,810342,1642069,3200489,6024691,10989101,19479401,33637534,56706895,93495921,151005432,239237636,372250217,569471999,857349408,1271331351,1858266137,2679179550,3812507929,5357693257,7439187130,10210695601,13859664965,18611727568,24735076576,32544349066,42403940188,54730227414,69992601691,88712685790,111461705201,138855328664,171546081553,210212708307,255546783218,308236080704,368945351334,438294166165,516832901760,605016773666,703179358787,811505741485,930007103654,1058496955237,1196571096682,1343591442958,1498675795083,1660693474823,1828268717988,1999791196606,2173435238852,2347186417630,2518876502828,2686224766509,2846886027436,2998502676372,3138760650529,3265446010599,3376501818356,3470081775076,3544600271634,3598775406359,3631665047315,3642692863450,3631665047315,3598775406359,3544600271634,3470081775076,3376501818356,3265446010599,3138760650529,2998502676372,2846886027436,2686224766509,2518876502828,2347186417630,2173435238852,1999791196606,1828268717988,1660693474823,1498675795083,1343591442958,1196571096682,1058496955237,930007103654,811505741485,703179358787,605016773666,516832901760,438294166165,368945351334,308236080704,255546783218,210212708307,171546081553,138855328664,111461705201,88712685790,69992601691,54730227414,42403940188,32544349066,24735076576,18611727568,13859664965,10210695601,7439187130,5357693257,3812507929,2679179550,1858266137,1271331351,857349408,569471999,372250217,239237636,151005432,93495921,56706895,33637534,19479401,10989101,6024691,3200489,1642069,810342,382871,172176,73180,29151,10766,3624,1093,287,62,10,1"
LpG`C@??G?g?O?,"0,0,0,0,1,5,31,128,507,1682,5127,14204,36681,88603,202521,439801,913708,1823105,3509065,6535762,11816131,20786481,35661950,59779520,98077046,157715689,248909896,385972823,588658334,883791117,1307284069,1906505455,2743094986,3896149069,5465856133,7577429062,10385393875,14077970687,18881568834,25065023117,32943531070,42881793272,55296309489,70656200026,89482528030,112345435835,139859131437,172674057946,211466469058,256924787724,309733280070,370552588186,439997968993,518615052979,606854375795,705044671245,813366612862,931827158352,1060236437527,1198187434342,1345040501213,1499912757124,1661674422197,1828951715995,2000138028535,2173412508884,2346767235140,2518041364923,2684962960925,2845196083567,2996393269169,3136250451898,3262563961109,3373286275899,3466580125749,3540867413328,3594872758128,3627658515797,3638651449282,3627658515797,3594872758128,3540867413328,3466580125749,3373286275899,3262563961109,3136250451898,2996393269169,2845196083567,2684962960925,2518041364923,2346767235140,2173412508884,2000138028535,1828951715995,1661674422197,1499912757124,1345040501213,1198187434342,1060236437527,931827158352,813366612862,705044671245,606854375795,518615052979,439997968993,370552588186,309733280070,256924787724,211466469058,172674057946,139859131437,112345435835,89482528030,70656200026,55296309489,42881793272,32943531070,25065023117,18881568834,14077970687,10385393875,7577429062,5465856133,3896149069,2743094986,1906505455,1307284069,883791117,588658334,385972823,248909896,157715689,98077046,59779520,35661950,20786481,11816131,6535762,3509065,1823105,913708,439801,202521,88603,36681,14204,5127,1682,507,128,31,5,1"
LpG`A?@?G@?C?G,"0,0,0,1,3,24,80,324,1004,3037,8297,21451,51822,119345,261452,549104,1108452,2160386,4075274,7462633,13295485,23097779,39196649,65084007,105891046,169034883,265038240,408607010,619954202,926465207,1364686362,1982729557,2843042787,4025630894,5631619369,7787224736,10647942450,14402958161,19279508946,25547156773,33521553580,43567624722,56101670935,71592249344,90559285480,113571308176,141240218393,174213623708,213164205596,258776309847,311729449960,372679169525,442235127009,520937284424,609230320849,707437430705,815733962204,934122331582,1062408775449,1200183645860,1346805722485,1501392193321,1662814707207,1829702796170,2000454602392,2173255922850,2346106782669,2516855925090,2683241896360,2842940383206,2993615812973,3132976482479,3258830585695,3369142149020,3462084183411,3536087824787,3589884957500,3622543591552,3633493719834,3622543591552,3589884957500,3536087824787,3462084183411,3369142149020,3258830585695,3132976482479,2993615812973,2842940383206,2683241896360,2516855925090,2346106782669,2173255922850,2000454602392,1829702796170,1662814707207,1501392193321,1346805722485,1200183645860,1062408775449,934122331582,815733962204,707437430705,609230320849,520937284424,442235127009,372679169525,311729449960,258776309847,213164205596,174213623708,141240218393,113571308176,90559285480,71592249344,56101670935,43567624722,33521553580,25547156773,19279508946,14402958161,10647942450,7787224736,5631619369,4025630894,2843042787,1982729557,1364686362,926465207,619954202,408607010,265038240,169034883,105891046,65084007,39196649,23097779,13295485,7462633,4075274,2160386,1108452,549104,261452,119345,51822,21451,8297,3037,1004,324,80,24,3,1"
LpG`A?@?G@?C?O,"0,0,0,0,1,5,33,144,545,1826,5519,15206,38965,93605,212573,459227,949346,1886293,3617005,6714518,12103577,21237837,36353694,60817348,99602508,159916975,252029112,390320845,594622078,891849371,1318014381,1920598065,2761355610,3919509781,5495365689,7614257414,10430812225,14133341017,18948304820,25144570949,33037307252,42991151162,55422463845,70800178850,89645085280,112527006167,140059730885,172893253176,211703289872,257177707464,310000151652,370830669518,440283878053,518904840401,607143525101,705328206985,813639144120,932083040630,1060469830081,1198392508282,1345211521085,1500044289632,1661761430191,1828989776095,2000123382999,2173342275766,2346639431052,2517855061647,2684718270967,2844894274279,2996036667337,3135842524342,3262109164835,3372790061601,3466048757893,3540307934994,3594292742562,3627066022855,3638054753298,3627066022855,3594292742562,3540307934994,3466048757893,3372790061601,3262109164835,3135842524342,2996036667337,2844894274279,2684718270967,2517855061647,2346639431052,2173342275766,2000123382999,1828989776095,1661761430191,1500044289632,1345211521085,1198392508282,1060469830081,932083040630,813639144120,705328206985,607143525101,518904840401,440283878053,370830669518,310000151652,257177707464,211703289872,172893253176,140059730885,112527006167,89645085280,70800178850,55422463845,42991151162,33037307252,25144570949,18948304820,14133341017,10430812225,7614257414,5495365689,3919509781,2761355610,1920598065,1318014381,891849371,594622078,390320845,252029112,159916975,99602508,60817348,36353694,21237837,12103577,6714518,3617005,1886293,949346,459227,212573,93605,38965,15206,5519,1826,545,144,33,5,1"
LpG`A?@?G@?CO?,"0,0,0,1,3,24,73,303,898,2738,7435,19238,46668,108060,237989,503018,1021784,2003302,3800359,6996493,12526244,21860549,37252233,62093266,101382414,162363858,255339503,394740567,600438921,899409374,1327712647,1932894396,2776755368,3938584154,5518720504,7642549752,10464711973,14173542961,18995476309,25199368931,33100305242,43062859203,55503252062,70890294945,89744567659,112635723779,140177281400,173019019649,211836350471,257316903163,310144001261,370977476097,440431634029,519051371241,607286411575,705464936006,813767041675,932199464003,1060572075878,1198478030777,1345277844838,1500089216009,1661782945395,1828986273315,2000093519505,2173285209221,2346554659612,2517742620303,2684578565164,2844728276068,2995845685003,3135628408872,3261874064914,3372536590373,3465779748412,3540026602632,3594002396046,3626770251167,3637757128780,3626770251167,3594002396046,3540026602632,3465779748412,3372536590373,3261874064914,3135628408872,2995845685003,2844728276068,2684578565164,2517742620303,2346554659612,2173285209221,2000093519505,1828986273315,1661782945395,1500089216009,1345277844838,1198478030777,1060572075878,932199464003,813767041675,705464936006,607286411575,519051371241,440431634029,370977476097,310144001261,257316903163,211836350471,173019019649,140177281400,112635723779,89744567659,70890294945,55503252062,43062859203,33100305242,25199368931,18995476309,14173542961,10464711973,7642549752,5518720504,3938584154,2776755368,1932894396,1327712647,899409374,600438921,394740567,255339503,162363858,101382414,62093266,37252233,21860549,12526244,6996493,3800359,2003302,1021784,503018,237989,108060,46668,19238,7435,2738,898,303,73,24,3,1"
LpG`A?@?G@?G?@,"0,0,0,0,1,4,27,104,428,1409,4426,12448,32759,80182,185669,407141,853356,1714885,3321494,6218790,11294883,19948107,34343954,57747545,95004780,153151025,242244056,376390976,575097876,864875959,1281272565,1871212930,2695838685,3833665540,5384257332,7472131462,10251105787,13908657138,18670495198,24804780662,32626170107,42498934434,54839388234,70116685227,88852287407,111617057608,139026405187,171732373370,210413366774,255760381781,308460808173,369178771274,438533471293,517074670125,605257293860,703414386049,811730891107,930217604588,1058688106280,1196738008088,1343729546678,1498780558523,1660760949770,1828295217293,1999773859400,2173371653212,2347075193252,2518716829452,2686016977492,2846631089272,2998202732546,3138418444708,3265065408355,3376087163371,3469638393076,3544133777856,3598292185660,3631171528470,3642195989458,3631171528470,3598292185660,3544133777856,3469638393076,3376087163371,3265065408355,3138418444708,2998202732546,2846631089272,2686016977492,2518716829452,2347075193252,2173371653212,1999773859400,1828295217293,1660760949770,1498780558523,1343729546678,1196738008088,1058688106280,930217604588,811730891107,703414386049,605257293860,517074670125,438533471293,369178771274,308460808173,255760381781,210413366774,171732373370,139026405187,111617057608,88852287407,70116685227,54839388234,42498934434,32626170107,24804780662,18670495198,13908657138,10251105787,7472131462,5384257332,3833665540,2695838685,1871212930,1281272565,864875959,575097876,376390976,242244056,153151025,95004780,57747545,34343954,19948107,11294883,6218790,3321494,1714885,853356,407141,185669,80182,32759,12448,4426,1409,428,104,27,4,1"
