graph6,polynomial
Kp`?I?@OA?G?,"0,0,0,0,0,1,16,96,406,1446,4432,12120,30315,70595,154491,320733,635769,1210589,2223491,3954819,6831141,11489275,18854824,30249256,47514188,73175053,110620486,164328254,240096636,345323419,489266457,683342856,941370545,1279823817,1717973022,2278009045,2984980310,3866676685,4953252811,6276771786,7870430682,9767705187,12001153728,14601177324,17594466058,21002500922,24839823270,29112500348,33816497794,38936427799,44444373916,50299268229,56446503313,62818234289,69334021540,75902228080,82421769982,88784563183,94878237214,100589372108,105806805385,110425192243,114348361482,117492617607,119789551464,121188508592,121658325484,121188508592,119789551464,117492617607,114348361482,110425192243,105806805385,100589372108,94878237214,88784563183,82421769982,75902228080,69334021540,62818234289,56446503313,50299268229,44444373916,38936427799,33816497794,29112500348,24839823270,21002500922,17594466058,14601177324,12001153728,9767705187,7870430682,6276771786,4953252811,3866676685,2984980310,2278009045,1717973022,1279823817,941370545,683342856,489266457,345323419,240096636,164328254,110620486,73175053,47514188,30249256,18854824,11489275,6831141,3954819,2223491,1210589,635769,320733,154491,70595,30315,12120,4432,1446,406,96,16,1"
Kp`?I@?OA?G?,"0,0,0,0,1,10,60,250,882,2710,7480,18842,44283,97912,205564,412046,793523,1473952,2651068,4629946,7872055,13056688,21166640,33589506,52251711,79771820,119652426,176488702,256215210,366358302,516315366,717617128,984192233,1332573578,1782067618,2354819128,3075787460,3972561898,5075037446,6414885894,8024851076,9937821566,12185724930,14798218218,17801245988,21215479462,25054715110,29324281590,34019551041,39124629308,44611319954,50438435786,56551537834,62883155866,69353535286,75871933348,82338443736,88646319224,94684727986,100341849614,105508201483,110080049662,113962771696,117074015190,119346519430,120730460694,121195218500,120730460694,119346519430,117074015190,113962771696,110080049662,105508201483,100341849614,94684727986,88646319224,82338443736,75871933348,69353535286,62883155866,56551537834,50438435786,44611319954,39124629308,34019551041,29324281590,25054715110,21215479462,17801245988,14798218218,12185724930,9937821566,8024851076,6414885894,5075037446,3972561898,3075787460,2354819128,1782067618,1332573578,984192233,717617128,516315366,366358302,256215210,176488702,119652426,79771820,52251711,33589506,21166640,13056688,7872055,4629946,2651068,1473952,793523,412046,205564,97912,44283,18842,7480,2710,882,250,60,10,1"
KpOGI?@?I??@,"0,0,0,0,0,1,7,43,189,739,2428,7199,19151,47199,108039,233610,478845,939178,1768671,3216511,5663714,9691538,16148265,26265015,41765262,65042904,99322378,148909695,219400103,317995021,453736040,637855285,883986647,1208488732,1630548844,2172387299,2859149949,3718879264,4782083274,6081364173,7650571606,9524024246,11735220615,14315655631,17293161756,20690436708,24523192202,28798628541,33513683941,38653764754,44191476480,50085964950,56282469297,62712602453,69294985320,75936623009,82534731384,88979169341,95155291062,100947194056,106241211009,110929467689,114913481668,118107428430,120441191099,121862772542,122340237330,121862772542,120441191099,118107428430,114913481668,110929467689,106241211009,100947194056,95155291062,88979169341,82534731384,75936623009,69294985320,62712602453,56282469297,50085964950,44191476480,38653764754,33513683941,28798628541,24523192202,20690436708,17293161756,14315655631,11735220615,9524024246,7650571606,6081364173,4782083274,3718879264,2859149949,2172387299,1630548844,1208488732,883986647,637855285,453736040,317995021,219400103,148909695,99322378,65042904,41765262,26265015,16148265,9691538,5663714,3216511,1768671,939178,478845,233610,108039,47199,19151,7199,2428,739,189,43,7,1"
KpOGI?@?I?G?,"0,0,0,0,1,4,29,106,419,1304,3907,10407,26107,60750,134079,280278,560966,1076876,1995139,3575887,6223362,10538525,17407453,28093028,44374950,68692774,104347173,155702174,228446110,329843334,469034796,657305104,908375105,1238622083,1667280943,2216527377,2911484266,3780056481,4852630059,6161554683,7740443048,9623242782,11843107354,14431065241,17414530984,20815694688,24649843538,28923711754,33633895809,38765475829,44290894735,50169206781,56345748904,62752343708,69308012537,75920289255,82487079475,88899045522,95042443640,100802341972,106066056166,110726697576,114686685085,117861025906,120180262238,121592925651,122067374898,121592925651,120180262238,117861025906,114686685085,110726697576,106066056166,100802341972,95042443640,88899045522,82487079475,75920289255,69308012537,62752343708,56345748904,50169206781,44290894735,38765475829,33633895809,28923711754,24649843538,20815694688,17414530984,14431065241,11843107354,9623242782,7740443048,6161554683,4852630059,3780056481,2911484266,2216527377,1667280943,1238622083,908375105,657305104,469034796,329843334,228446110,155702174,104347173,68692774,44374950,28093028,17407453,10538525,6223362,3575887,1995139,1076876,560966,280278,134079,60750,26107,10407,3907,1304,419,106,29,4,1"
KpOGI?@?OA?G,"0,0,0,0,0,3,21,103,413,1397,4173,11240,28041,65044,142538,296452,589717,1126589,2077501,3708748,6430762,10855087,17878162,28778861,45352742,70061254,106226643,158240385,231816168,334248143,474702436,664490787,917351819,1249678094,1680706348,2232605561,2930473233,3802176356,4878039278,6190334243,7772574283,9658589345,11881396261,14471877085,17457286865,20859656079,24694117202,28967259679,33675555759,38803994015,44324956435,50197482613,56366945015,62765249723,69311555378,75913589746,82469491755,88870201912,95002288315,100751145835,106004425345,110655573007,114607311518,117774924230,120089183815,121498790580,121972207058,121498790580,120089183815,117774924230,114607311518,110655573007,106004425345,100751145835,95002288315,88870201912,82469491755,75913589746,69311555378,62765249723,56366945015,50197482613,44324956435,38803994015,33675555759,28967259679,24694117202,20859656079,17457286865,14471877085,11881396261,9658589345,7772574283,6190334243,4878039278,3802176356,2930473233,2232605561,1680706348,1249678094,917351819,664490787,474702436,334248143,231816168,158240385,106226643,70061254,45352742,28778861,17878162,10855087,6430762,3708748,2077501,1126589,589717,296452,142538,65044,28041,11240,4173,1397,413,103,21,3"
KpOGI?@?OAG?,"0,0,0,0,0,2,14,72,306,1070,3361,9368,24059,57177,127782,269933,544082,1050579,1954663,3515832,6135288,10412878,17230835,27850199,44045716,68254983,103772920,154961568,227503958,328662944,467574932,655525936,906234217,1236080914,1664303232,2213084328,2907553464,3775629285,4847708498,6156158011,7734607989,9617025198,11836582220,14424329756,17407700404,20808902446,24643241163,28917461467,33628168860,38760448866,44286741931,50166093761,56343832438,62751757744,69308868636,75922670740,82491035825,88904586983,95049547328,100810939789,106076043759,110737933938,114698994990,117874201476,120194077581,121607130597,122081710750,121607130597,120194077581,117874201476,114698994990,110737933938,106076043759,100810939789,95049547328,88904586983,82491035825,75922670740,69308868636,62751757744,56343832438,50166093761,44286741931,38760448866,33628168860,28917461467,24643241163,20808902446,17407700404,14424329756,11836582220,9617025198,7734607989,6156158011,4847708498,3775629285,2907553464,2213084328,1664303232,1236080914,906234217,655525936,467574932,328662944,227503958,154961568,103772920,68254983,44045716,27850199,17230835,10412878,6135288,3515832,1954663,1050579,544082,269933,127782,57177,24059,9368,3361,1070,306,72,14,2"
KpOGI?@?Q??@,"0,0,0,0,0,0,5,36,186,742,2503,7421,19815,48687,111377,240129,491406,961549,1807784,3281477,5769551,9857545,16403857,26647025,42326266,65846729,100455219,150472754,221523322,320825400,457453275,642654016,890093393,1216136061,1639992595,2183871409,2872923576,3735152106,4801042825,6103122886,7675186100,9551437566,11765286887,14348082005,17327542354,20726200396,24559649883,28834932121,33548889376,38686805507,44221242370,50111290344,56302223933,62725690188,69300439314,75933607899,82522632804,88957590015,95124123895,100906602625,106191678265,110871754318,114848646088,118036761072,120366207563,121785127812,122261700078,121785127812,120366207563,118036761072,114848646088,110871754318,106191678265,100906602625,95124123895,88957590015,82522632804,75933607899,69300439314,62725690188,56302223933,50111290344,44221242370,38686805507,33548889376,28834932121,24559649883,20726200396,17327542354,14348082005,11765286887,9551437566,7675186100,6103122886,4801042825,3735152106,2872923576,2183871409,1639992595,1216136061,890093393,642654016,457453275,320825400,221523322,150472754,100455219,65846729,42326266,26647025,16403857,9857545,5769551,3281477,1807784,961549,491406,240129,111377,48687,19815,7421,2503,742,186,36,5"
KpOGI?@?Q?G?,"0,0,0,0,0,3,17,87,345,1189,3641,10037,25498,60128,133493,280601,563077,1083393,2009426,3604659,6275596,10629266,17556628,28330606,44739764,69238633,105141650,156833451,230020767,331993155,471912704,661090317,913266428,1244839934,1675056230,2226099387,2923084983,3793903295,4868906036,6180397020,7761920839,9647343974,11869718037,14459958301,17445351536,20847955826,24682922499,28956857414,33666238827,38796050344,44318664039,50193098733,56364694693,62765322369,69314096088,75918689195,82477189375,88880479416,95015066348,100766289997,106021747500,110674829559,114628218596,117797157960,120112386504,121522583947,121996200612,121522583947,120112386504,117797157960,114628218596,110674829559,106021747500,100766289997,95015066348,88880479416,82477189375,75918689195,69314096088,62765322369,56364694693,50193098733,44318664039,38796050344,33666238827,28956857414,24682922499,20847955826,17445351536,14459958301,11869718037,9647343974,7761920839,6180397020,4868906036,3793903295,2923084983,2226099387,1675056230,1244839934,913266428,661090317,471912704,331993155,230020767,156833451,105141650,69238633,44739764,28330606,17556628,10629266,6275596,3604659,2009426,1083393,563077,280601,133493,60128,25498,10037,3641,1189,345,87,17,3"
KpOGI?@O??g?,"0,0,0,0,0,1,10,59,259,967,3083,8838,22930,55172,124042,263843,533719,1034607,1929465,3478656,6080105,10335081,17120688,27700884,43843344,67990273,103427717,154524947,226954225,327989609,466755217,654552343,905085938,1234758191,1662791335,2211395042,2905682629,3773603542,4845537161,6153884471,7732255224,9614651540,11834222284,14422052458,17405546412,20806943270,24641516179,28916035582,33627072353,38759731993,44286418896,50166194302,56344352136,62752703723,69310218368,75924410980,82493130464,88907008438,95052253371,100813895473,106079206604,110741268573,114702463620,117877771502,120197717610,121610811396,122085405044,121610811396,120197717610,117877771502,114702463620,110741268573,106079206604,100813895473,95052253371,88907008438,82493130464,75924410980,69310218368,62752703723,56344352136,50166194302,44286418896,38759731993,33627072353,28916035582,24641516179,20806943270,17405546412,14422052458,11834222284,9614651540,7732255224,6153884471,4845537161,3773603542,2905682629,2211395042,1662791335,1234758191,905085938,654552343,466755217,327989609,226954225,154524947,103427717,67990273,43843344,27700884,17120688,10335081,6080105,3478656,1929465,1034607,533719,263843,124042,55172,22930,8838,3083,967,259,59,10,1"
KpOGI?@OA?G?,"0,0,0,0,1,6,38,154,571,1794,5165,13472,32793,74598,160952,330282,649766,1229408,2248246,3984370,6864619,11521226,18878649,30249704,47472698,73059126,110390546,163924020,239447236,344330316,487818057,681295112,938566899,1276074722,1713084516,2271760916,2977162980,3857070796,4941674354,6263051696,7854468051,9749444372,11980641113,14578534898,17569946936,20976453544,24812740666,29084972022,33789248163,38910254516,44420171864,50277953544,56429025395,62805490562,69326861525,75901366984,82427791718,88797842256,94898951405,100617441160,105841919212,110466773090,114395613947,117544515956,119844910872,121245993218,121716533746,121245993218,119844910872,117544515956,114395613947,110466773090,105841919212,100617441160,94898951405,88797842256,82427791718,75901366984,69326861525,62805490562,56429025395,50277953544,44420171864,38910254516,33789248163,29084972022,24812740666,20976453544,17569946936,14578534898,11980641113,9749444372,7854468051,6263051696,4941674354,3857070796,2977162980,2271760916,1713084516,1276074722,938566899,681295112,487818057,344330316,239447236,163924020,110390546,73059126,47472698,30249704,18878649,11521226,6864619,3984370,2248246,1229408,649766,330282,160952,74598,32793,13472,5165,1794,571,154,38,6,1"
KpOGI@?OA?G?,"0,0,0,1,3,26,91,365,1112,3270,8518,20924,47863,104096,215341,427490,816344,1507106,2696772,4691477,7950953,13154713,21281513,33716825,52380131,79884201,119719630,176470987,256055290,365983040,515629227,716504744,982513036,1330167447,1778753151,2350402059,3070062685,3965326888,5066099097,6404077581,8012044030,9922943269,12168771583,14779272818,17780488475,21193197776,25031308196,29300260949,33995533157,39101325075,44589513187,50418958505,56535237990,62870862656,69346020009,75869871838,82342376983,88656621121,94701577352,100365210698,105537811284,110115419137,114003194627,117118591601,119394186396,120780033513,121245434888,120780033513,119394186396,117118591601,114003194627,110115419137,105537811284,100365210698,94701577352,88656621121,82342376983,75869871838,69346020009,62870862656,56535237990,50418958505,44589513187,39101325075,33995533157,29300260949,25031308196,21193197776,17780488475,14779272818,12168771583,9922943269,8012044030,6404077581,5066099097,3965326888,3070062685,2350402059,1778753151,1330167447,982513036,716504744,515629227,365983040,256055290,176470987,119719630,79884201,52380131,33716825,21281513,13154713,7950953,4691477,2696772,1507106,816344,427490,215341,104096,47863,20924,8518,3270,1112,365,91,26,3,1"
KpOGOOGA?O@?,"0,0,0,1,7,37,171,585,1798,4983,12643,29866,66264,139834,281842,545862,1020031,1846333,3245663,5556293,9280832,15153595,24222988,37959883,58386083,88234217,131131360,191813128,276357500,392440733,549599394,759492384,1036144369,1396149913,1858818792,2446236699,3183218205,4097120736,5217501585,6575593400,8203591025,10133738001,12397225737,15022909996,18035889379,21455981141,25296153379,29560978141,34245183551,39332389654,44794111186,50589105984,56663138902,62949221130,69368360948,75830852167,82238074512,88484781994,94461807655,100059100672,105168981161,109689481018,113527629026,116602540755,118848172149,120215613061,120674806666,120215613061,118848172149,116602540755,113527629026,109689481018,105168981161,100059100672,94461807655,88484781994,82238074512,75830852167,69368360948,62949221130,56663138902,50589105984,44794111186,39332389654,34245183551,29560978141,25296153379,21455981141,18035889379,15022909996,12397225737,10133738001,8203591025,6575593400,5217501585,4097120736,3183218205,2446236699,1858818792,1396149913,1036144369,759492384,549599394,392440733,276357500,191813128,131131360,88234217,58386083,37959883,24222988,15153595,9280832,5556293,3245663,1846333,1020031,545862,281842,139834,66264,29866,12643,4983,1798,585,171,37,7,1"
KpOGOOGA?OG?,"0,0,0,0,3,18,83,329,1082,3194,8504,21022,48425,105608,219000,434978,830929,1533711,2743223,4769112,8076720,13352078,21583160,34166448,53035263,80818570,121026260,178264109,258472537,369186435,519805645,721864339,989286162,1338599493,1789097034,2362908830,3084969144,3982841010,5086383974,6427234050,8038092398,9951806063,12200257009,14813061420,17816124056,21230083409,25068707263,29337306002,34031242337,39134625207,44619271264,50444018768,56554463817,62883183055,69350477468,75865668019,82328916169,88633547184,94668803408,100322938718,105486540149,110055939173,113936570745,117046133361,119317406739,120700598087,121165103792,120700598087,119317406739,117046133361,113936570745,110055939173,105486540149,100322938718,94668803408,88633547184,82328916169,75865668019,69350477468,62883183055,56554463817,50444018768,44619271264,39134625207,34031242337,29337306002,25068707263,21230083409,17816124056,14813061420,12200257009,9951806063,8038092398,6427234050,5086383974,3982841010,3084969144,2362908830,1789097034,1338599493,989286162,721864339,519805645,369186435,258472537,178264109,121026260,80818570,53035263,34166448,21583160,13352078,8076720,4769112,2743223,1533711,830929,434978,219000,105608,48425,21022,8504,3194,1082,329,83,18,3"
KpOGOOGAA??@,"0,0,0,0,1,9,45,201,698,2171,6061,15499,36919,82736,175914,356915,695052,1304396,2368393,4172195,7150485,11947237,19499437,31137253,48717267,74774231,112713669,167020882,243510568,349582466,494507240,689694311,948966036,1288774637,1728384147,2289946150,2998489122,3881745523,4969837606,6294755886,7889657753,9787937334,12022112291,14622502814,17615768359,21023320469,24859688611,29130892009,33832911641,38950341971,44455313775,50306772495,56450188695,62817760807,69329152793,75892794607,82407721204,88765927175,94855166618,100562099934,105775680909,110390634106,114310886214,117452791149,119748013201,121145920272,121615390204,121145920272,119748013201,117452791149,114310886214,110390634106,105775680909,100562099934,94855166618,88765927175,82407721204,75892794607,69329152793,62817760807,56450188695,50306772495,44455313775,38950341971,33832911641,29130892009,24859688611,21023320469,17615768359,14622502814,12022112291,9787937334,7889657753,6294755886,4969837606,3881745523,2998489122,2289946150,1728384147,1288774637,948966036,689694311,494507240,349582466,243510568,167020882,112713669,74774231,48717267,31137253,19499437,11947237,7150485,4172195,2368393,1304396,695052,356915,175914,82736,36919,15499,6061,2171,698,201,45,9,1"
KpOGOOGAA?G?,"0,0,0,0,2,13,58,230,780,2379,6523,16562,39132,87329,184764,373563,724840,1356343,2455567,4314996,7377353,12299693,20033386,31929796,49868365,76414993,115007827,170173502,247767989,355239488,501903372,699217234,961041727,1303863891,1746964440,2312499279,3025474039,3913576617,5006849278,6337173720,7937559043,9841220674,12080461607,14685362881,17682321435,21092478086,24930090048,29200920302,33900719955,39013898536,44512458324,50355288454,56487883819,62842557220,69339178605,75886476443,82383868979,88723809757,94794570042,100483368490,105679733641,110278958960,114185505968,117316207423,119603124633,120995925342,121463671858,120995925342,119603124633,117316207423,114185505968,110278958960,105679733641,100483368490,94794570042,88723809757,82383868979,75886476443,69339178605,62842557220,56487883819,50355288454,44512458324,39013898536,33900719955,29200920302,24930090048,21092478086,17682321435,14685362881,12080461607,9841220674,7937559043,6337173720,5006849278,3913576617,3025474039,2312499279,1746964440,1303863891,961041727,699217234,501903372,355239488,247767989,170173502,115007827,76414993,49868365,31929796,20033386,12299693,7377353,4314996,2455567,1356343,724840,373563,184764,87329,39132,16562,6523,2379,780,230,58,13,2"
KpOGOOGO??_A,"0,0,0,0,1,7,35,157,548,1741,4935,12846,31160,70982,153155,315032,620942,1177872,2159232,3836340,6624975,11145156,18302359,29388328,46212371,71253940,107853962,160426758,234708575,338019018,479547418,670629101,925020919,1259129913,1692197803,2246389848,2946786120,3821222286,4899974268,6215248311,7800473153,9689376327,11914856853,14507664152,17494913092,20898487726,24733378592,29006040196,33712828763,38838639114,44355794127,50223310015,56386582849,62777587139,69315601401,75908519178,82454692196,88845310109,94967222713,100706124756,105949976772,110592528424,114536788830,117698295599,120008033494,121414861429,121887340506,121414861429,120008033494,117698295599,114536788830,110592528424,105949976772,100706124756,94967222713,88845310109,82454692196,75908519178,69315601401,62777587139,56386582849,50223310015,44355794127,38838639114,33712828763,29006040196,24733378592,20898487726,17494913092,14507664152,11914856853,9689376327,7800473153,6215248311,4899974268,3821222286,2946786120,2246389848,1692197803,1259129913,925020919,670629101,479547418,338019018,234708575,160426758,107853962,71253940,46212371,29388328,18302359,11145156,6624975,3836340,2159232,1177872,620942,315032,153155,70982,31160,12846,4935,1741,548,157,35,7,1"
KpOGOOGO??g?,"0,0,0,0,0,4,24,114,450,1492,4437,11891,29489,68208,148986,308961,612845,1167877,2148384,3826889,6621712,11155756,18339660,29471462,46369345,71523551,108289120,161096479,235701438,339444853,481539507,673344234,928639716,1263853865,1698245175,2253989021,2956166887,3832604185,4913553132,6231180647,7818858727,9710241497,11938137183,14533189479,17522394104,20927508920,24763393705,29036376660,33742696881,38867149812,44381983148,50246171198,56405103767,62790792582,69322596476,75908534437,82447125541,88829765543,94943539116,100674398781,105910572650,110546077149,114484174001,117640627895,119946612180,121351128754,121822827368,121351128754,119946612180,117640627895,114484174001,110546077149,105910572650,100674398781,94943539116,88829765543,82447125541,75908534437,69322596476,62790792582,56405103767,50246171198,44381983148,38867149812,33742696881,29036376660,24763393705,20927508920,17522394104,14533189479,11938137183,9710241497,7818858727,6231180647,4913553132,3832604185,2956166887,2253989021,1698245175,1263853865,928639716,673344234,481539507,339444853,235701438,161096479,108289120,71523551,46369345,29471462,18339660,11155756,6621712,3826889,2148384,1167877,612845,308961,148986,68208,29489,11891,4437,1492,450,114,24,4"
KpOGOOGOA?G?,"0,0,0,0,2,12,52,206,692,2122,5881,15069,35956,80981,172755,351878,687194,1293141,2352824,4152525,7126850,11922529,19477857,31128182,48733922,74838522,112854981,167282190,243946589,350266294,495527566,691161694,951008374,1291541188,1732037838,2294664680,3004453956,3889138526,4978826228,6305485686,7902234335,9802416897,12038483590,14640676712,17635564141,21044459815,24881789304,29153470754,33855387504,38972049861,44475521785,50324706597,56465061252,62828804404,69335654518,75894132617,82403399313,88755605787,94838687453,100539505527,105747223980,110356778486,114272296530,117410312832,119702641870,121098766086,121567633548,121098766086,119702641870,117410312832,114272296530,110356778486,105747223980,100539505527,94838687453,88755605787,82403399313,75894132617,69335654518,62828804404,56465061252,50324706597,44475521785,38972049861,33855387504,29153470754,24881789304,21044459815,17635564141,14640676712,12038483590,9802416897,7902234335,6305485686,4978826228,3889138526,3004453956,2294664680,1732037838,1291541188,951008374,691161694,495527566,350266294,243946589,167282190,112854981,74838522,48733922,31128182,19477857,11922529,7126850,4152525,2352824,1293141,687194,351878,172755,80981,35956,15069,5881,2122,692,206,52,12,2"
KpOGOP??G@?C,"0,0,0,0,1,7,33,147,510,1623,4617,12059,29427,67368,146078,301859,597456,1137472,2092121,3728011,6454817,10884477,17912175,28816641,45391739,70098087,106255427,158253922,231803912,334197646,474597666,664313527,917080780,1249290217,1680176521,2231908206,2929583314,3801070487,4876697984,6188742590,7770724941,9656482702,11879044131,14469300398,17454521125,20856747013,24691125197,28964254569,33672619781,38801214529,44322429197,50195301743,56365206419,62764040855,69310957491,75913667403,82470296740,88871762751,95004614740,100754220816,106008211597,110660006506,114612310236,117780383109,120094984991,121504801100,121978289324,121504801100,120094984991,117780383109,114612310236,110660006506,106008211597,100754220816,95004614740,88871762751,82470296740,75913667403,69310957491,62764040855,56365206419,50195301743,44322429197,38801214529,33672619781,28964254569,24691125197,20856747013,17454521125,14469300398,11879044131,9656482702,7770724941,6188742590,4876697984,3801070487,2929583314,2231908206,1680176521,1249290217,917080780,664313527,474597666,334197646,231803912,158253922,106255427,70098087,45391739,28816641,17912175,10884477,6454817,3728011,2092121,1137472,597456,301859,146078,67368,29427,12059,4617,1623,510,147,33,7,1"
KpOGOP??G@G?,"0,0,0,0,0,2,14,78,330,1156,3583,9924,25266,59728,132727,279266,560709,1079441,2002863,3594348,6259330,10604605,17519794,28277089,44663073,69131418,104993915,156633953,229755603,331646685,471466385,660525186,912560815,1243972057,1674004095,2224842093,2921603021,3792182108,4866934496,6178170832,7759444409,9644630052,11866789535,14456850535,17442110403,20844638397,24679599394,28953607193,33663148609,38793215027,44316180316,50191062374,56363201305,62764457212,69313934160,75919293306,82478602653,88882723419,95018143993,100770176623,106026395163,110680169649,114634158275,117803584433,120119175079,121529594007,122003284314,121529594007,120119175079,117803584433,114634158275,110680169649,106026395163,100770176623,95018143993,88882723419,82478602653,75919293306,69313934160,62764457212,56363201305,50191062374,44316180316,38793215027,33663148609,28953607193,24679599394,20844638397,17442110403,14456850535,11866789535,9644630052,7759444409,6178170832,4866934496,3792182108,2921603021,2224842093,1674004095,1243972057,912560815,660525186,471466385,331646685,229755603,156633953,104993915,69131418,44663073,28277089,17519794,10604605,6259330,3594348,2002863,1079441,560709,279266,132727,59728,25266,9924,3583,1156,330,78,14,2"
KpOGOP??I??@,"0,0,0,0,0,1,12,60,274,987,3141,8906,23054,55253,124152,263659,533232,1033073,1926589,3472910,6070373,10318305,17094474,27659762,43782697,67901095,103302211,154349676,226717427,327672588,466342020,654019468,904414387,1233921093,1661768744,2210160051,2904218453,3771888345,4843562668,6151640220,7729747699,9611888044,11831229783,14418860891,17402206439,20803510498,24638064946,28912645528,33623836983,38756747678,44283788508,50164019924,56342732061,62751731070,69309971721,75924958863,82494516431,88909262917,95055372672,100817862728,106083966817,110746755894,114708574420,117884397997,120204717661,121618048272,122092715722,121618048272,120204717661,117884397997,114708574420,110746755894,106083966817,100817862728,95055372672,88909262917,82494516431,75924958863,69309971721,62751731070,56342732061,50164019924,44283788508,38756747678,33623836983,28912645528,24638064946,20803510498,17402206439,14418860891,11831229783,9611888044,7729747699,6151640220,4843562668,3771888345,2904218453,2210160051,1661768744,1233921093,904414387,654019468,466342020,327672588,226717427,154349676,103302211,67901095,43782697,27659762,17094474,10318305,6070373,3472910,1926589,1033073,533232,263659,124152,55253,23054,8906,3141,987,274,60,12,1"
KpOGOP??I?G?,"0,0,0,0,0,3,20,96,392,1337,4061,11082,27863,65136,143467,299482,597169,1142771,2109289,3767734,6534323,11029558,18161321,29224406,46033518,71075242,107700734,160336805,234736140,338236935,480050359,671534868,926472513,1261294106,1695263751,2250563812,2952285906,3828267286,4908774718,6225990421,7813304265,9704387344,11932066958,14527003086,17516208372,20921452939,24757608711,29031009534,33737899054,38863069249,44378763487,50243943023,56403984650,62790878056,69323961481,75911224895,82451162067,88835136421,94950205365,100682288748,105919589649,110556094773,114495046293,117652185212,119958672065,121363493480,121835295730,121363493480,119958672065,117652185212,114495046293,110556094773,105919589649,100682288748,94950205365,88835136421,82451162067,75911224895,69323961481,62790878056,56403984650,50243943023,44378763487,38863069249,33737899054,29031009534,24757608711,20921452939,17516208372,14527003086,11932066958,9704387344,7813304265,6225990421,4908774718,3828267286,2952285906,2250563812,1695263751,1261294106,926472513,671534868,480050359,338236935,234736140,160336805,107700734,71075242,46033518,29224406,18161321,11029558,6534323,3767734,2109289,1142771,597169,299482,143467,65136,27863,11082,4061,1337,392,96,20,3"
KpOGOP?OA?G?,"0,0,0,0,2,13,56,224,750,2289,6294,16034,38025,85134,180698,366418,712750,1336540,2424236,4266846,7305163,12194105,19882343,31718233,49577919,76023502,114489367,169498552,246903507,354149654,500550198,697561814,959045956,1301492075,1744185166,2309287805,3021814593,3909464834,5002294352,6332200289,7932208232,9835551724,12074552121,14679307993,17676232955,21086482104,24924324461,29195531957,33895859725,39009716886,44509100887,50352891033,56486568001,62842425880,69340311539,75888927143,82387662900,88728942330,94801005374,100491039965,105688545002,110288786370,114196201514,117327601561,119615030288,121008142889,121475994192,121008142889,119615030288,117327601561,114196201514,110288786370,105688545002,100491039965,94801005374,88728942330,82387662900,75888927143,69340311539,62842425880,56486568001,50352891033,44509100887,39009716886,33895859725,29195531957,24924324461,21086482104,17676232955,14679307993,12074552121,9835551724,7932208232,6332200289,5002294352,3909464834,3021814593,2309287805,1744185166,1301492075,959045956,697561814,500550198,354149654,246903507,169498552,114489367,76023502,49577919,31718233,19882343,12194105,7305163,4266846,2424236,1336540,712750,366418,180698,85134,38025,16034,6294,2289,750,224,56,13,2"
KpOGQ?@?Q??@,"0,0,0,0,0,1,9,49,229,849,2775,8021,21114,51274,116431,249389,508013,989993,1855448,3358635,5891848,10045972,16688616,27067214,42935252,66711131,101661738,152125713,223752479,323780903,461313370,647616181,896380896,1223983660,1649650560,2195585003,2886933817,3751669285,4820243838,6125120512,7700024377,9579060406,11795534701,14380664395,17362039572,20762046476,24596142757,28871232568,33584041957,38719756590,44250872105,50136449833,56321774557,62738555607,69305644720,75930339437,82510267291,88935751836,95092694906,100865766793,106141904432,110813821521,114783595434,117965899156,120291029898,121707303793,122182976660,121707303793,120291029898,117965899156,114783595434,110813821521,106141904432,100865766793,95092694906,88935751836,82510267291,75930339437,69305644720,62738555607,56321774557,50136449833,44250872105,38719756590,33584041957,28871232568,24596142757,20762046476,17362039572,14380664395,11795534701,9579060406,7700024377,6125120512,4820243838,3751669285,2886933817,2195585003,1649650560,1223983660,896380896,647616181,461313370,323780903,223752479,152125713,101661738,66711131,42935252,27067214,16688616,10045972,5891848,3358635,1855448,989993,508013,249389,116431,51274,21114,8021,2775,849,229,49,9,1"
KpOGQ?@?Q?G?,"0,0,0,0,0,1,12,70,308,1121,3523,9896,25377,60264,134271,282972,568495,1094707,2030909,3643482,6342047,10739124,17731595,28601664,45147926,69838898,106004024,158047225,231694904,334260087,474927203,665031368,918333715,1251252288,1683043981,2235898524,2934925230,3807997000,4885432392,6199486771,7783638067,9671669428,11896532508,14489027690,17476316340,20880323471,24716067449,28990025226,33698559972,38826558457,44346325011,50216842695,56383457892,62778088312,69319943429,75916834939,82467034047,88861642209,94987417879,100729970242,105977178133,110622709097,114569509167,117733055388,120044283477,121452019184,121924805166,121452019184,120044283477,117733055388,114569509167,110622709097,105977178133,100729970242,94987417879,88861642209,82467034047,75916834939,69319943429,62778088312,56383457892,50216842695,44346325011,38826558457,33698559972,28990025226,24716067449,20880323471,17476316340,14489027690,11896532508,9671669428,7783638067,6199486771,4885432392,3807997000,2934925230,2235898524,1683043981,1251252288,918333715,665031368,474927203,334260087,231694904,158047225,106004024,69838898,45147926,28601664,17731595,10739124,6342047,3643482,2030909,1094707,568495,282972,134271,60264,25377,9896,3523,1121,308,70,12,1"
