graph6,polynomial
MpD?GCA?a??@?A?A?,"0,0,0,0,0,0,5,32,186,781,2894,9303,27359,73872,186267,441942,995149,2137856,4405821,8746336,16785785,31240974,56538873,99727791,171797438,289550891,478209319,774993890,1233941726,1932320977,2979005120,4525302750,6778681527,10020036204,14624977248,21089856766,30063003574,42381865126,59116313555,81618685851,111580420917,151095450243,202729624894,269595679993,355432111237,464684649717,602587617432,775242742613,989691637772,1253978484686,1577197981201,1969524348091,2442215832814,3007590046247,3678964673514,4470559337458,5397353993313,6474901167033,7719089460523,9145857977281,10770862343896,12609095511998,14674467751201,16979353188130,19534111762398,22346597821069,25421668278707,28760705130269,32361167901367,36216192863292,40314255695622,44638913939803,49168644605813,53876790650618,58731627204684,63696555964069,68730432320627,73788025884572,78820610579237,83776676676246,88602751734718,93244314250459,97646779054707,101756530978060,105521979840018,108894609374251,111829990098669,114288728229572,116237322350208,117648903180490,118503833225587,118790149310494,118503833225587,117648903180490,116237322350208,114288728229572,111829990098669,108894609374251,105521979840018,101756530978060,97646779054707,93244314250459,88602751734718,83776676676246,78820610579237,73788025884572,68730432320627,63696555964069,58731627204684,53876790650618,49168644605813,44638913939803,40314255695622,36216192863292,32361167901367,28760705130269,25421668278707,22346597821069,19534111762398,16979353188130,14674467751201,12609095511998,10770862343896,9145857977281,7719089460523,6474901167033,5397353993313,4470559337458,3678964673514,3007590046247,2442215832814,1969524348091,1577197981201,1253978484686,989691637772,775242742613,602587617432,464684649717,355432111237,269595679993,202729624894,151095450243,111580420917,81618685851,59116313555,42381865126,30063003574,21089856766,14624977248,10020036204,6778681527,4525302750,2979005120,1932320977,1233941726,774993890,478209319,289550891,171797438,99727791,56538873,31240974,16785785,8746336,4405821,2137856,995149,441942,186267,73872,27359,9303,2894,781,186,32,5"
MpD?GCA?a??@?AO??,"0,0,0,0,0,0,4,32,172,752,2755,8930,26322,71398,180551,430037,971099,2092179,4322154,8599038,16534015,30824201,55865171,98665517,170157398,287069804,474522912,769612893,1226210740,1921383855,2963752721,4504323005,6750195358,9981841117,14574368365,21023566546,29977128382,42271802331,58976699824,81443362312,111362392217,150826885202,202401876857,269199333211,354957070576,464120275471,601922886654,774466466472,988792740403,1252946284782,1576022553090,1968196900736,2440729119474,3005938769344,3677145956428,4468573097617,5395203378359,6472592895972,7716634148304,9143270327770,10768161379507,12606304542966,14671614382851,16976469120466,19531232541904,22343762354908,25418918420694,28758084931321,32358722954825,36213969433052,40312299883690,44637270652229,49167356739942,53875897995641,58731165602138,63696556376332,68730920090154,73789019895045,78822122822449,83778711637901,88605306166644,93247376948003,97650330920953,101760545046819,105526421767022,108899437747771,111835157138153,114294180486276,116243001641852,117654747401986,118509777567492,118796127207912,118509777567492,117654747401986,116243001641852,114294180486276,111835157138153,108899437747771,105526421767022,101760545046819,97650330920953,93247376948003,88605306166644,83778711637901,78822122822449,73789019895045,68730920090154,63696556376332,58731165602138,53875897995641,49167356739942,44637270652229,40312299883690,36213969433052,32358722954825,28758084931321,25418918420694,22343762354908,19531232541904,16976469120466,14671614382851,12606304542966,10768161379507,9143270327770,7716634148304,6472592895972,5395203378359,4468573097617,3677145956428,3005938769344,2440729119474,1968196900736,1576022553090,1252946284782,988792740403,774466466472,601922886654,464120275471,354957070576,269199333211,202401876857,150826885202,111362392217,81443362312,58976699824,42271802331,29977128382,21023566546,14574368365,9981841117,6750195358,4504323005,2963752721,1921383855,1226210740,769612893,474522912,287069804,170157398,98665517,55865171,30824201,16534015,8599038,4322154,2092179,971099,430037,180551,71398,26322,8930,2755,752,172,32,4"
MpD?GCA?a??@O???_,"0,0,0,0,0,0,1,20,114,565,2189,7486,22686,63186,162738,393499,899135,1956460,4074080,8160432,15779927,29560642,53797459,95354990,164961950,279067091,462411384,751577860,1199771273,1883182843,2909324242,4427786297,6643934615,9836074365,14376738219,20758589797,29625699279,41810543020,58377438194,80672415199,110380106463,149586967319,200851102129,267277061375,352595324005,461243579903,598448920688,770306453809,983852831272,1247128668199,1569227778534,1960325772274,2431686024387,2995634413026,3665501573293,4455523863621,5380703335000,6456618630000,7699189980147,9124391824847,10747920117640,12584810763429,14649020704735,16952971518620,19507072235479,22319224538078,25394331589591,28733816822645,32335177056700,36191577823750,40291516853100,44618562818357,49151194081883,53862741869156,58721458234523,63690707767915,68729297166938,73791933910801,78829819542768,83791360729702,88622994147770,93270099895072,97677991413078,101792949537134,105563282257527,108940374302016,111879704770532,114341796583778,116293077517921,117706620062381,118562744688823,118849461724802,118562744688823,117706620062381,116293077517921,114341796583778,111879704770532,108940374302016,105563282257527,101792949537134,97677991413078,93270099895072,88622994147770,83791360729702,78829819542768,73791933910801,68729297166938,63690707767915,58721458234523,53862741869156,49151194081883,44618562818357,40291516853100,36191577823750,32335177056700,28733816822645,25394331589591,22319224538078,19507072235479,16952971518620,14649020704735,12584810763429,10747920117640,9124391824847,7699189980147,6456618630000,5380703335000,4455523863621,3665501573293,2995634413026,2431686024387,1960325772274,1569227778534,1247128668199,983852831272,770306453809,598448920688,461243579903,352595324005,267277061375,200851102129,149586967319,110380106463,80672415199,58377438194,41810543020,29625699279,20758589797,14376738219,9836074365,6643934615,4427786297,2909324242,1883182843,1199771273,751577860,462411384,279067091,164961950,95354990,53797459,29560642,15779927,8160432,4074080,1956460,899135,393499,162738,63186,22686,7486,2189,565,114,20,1"
MpD?GCA?a??@O?O??,"0,0,0,0,0,1,12,67,310,1190,4025,12281,34410,89743,219846,510036,1127090,2384987,4852847,9532142,18129607,33484363,60198967,105577870,180966240,303665686,499570615,806812208,1280622859,1999837121,3075328912,4660952292,6967342986,10279310946,14977211478,21563102129,30692038314,43209327826,60193854049,83008165643,113355050087,153340879060,205544834293,273093690190,359740324284,469944819213,608955265480,782886018875,998789420426,1264717756580,1589770310863,1984121522284,2459024552089,3026785789465,3700704692554,4494975002699,5424542548622,6504917164565,7751936082641,9181478592375,10809132547972,12649816095975,14717358907913,17024050348535,19580163425632,22393465702170,25468730019714,28807259826859,32406444557503,36259361758225,40354442662146,44675217295341,49200154444843,53902610065342,58750894945141,63708469810157,68734272599058,73783178261082,78806587419498,83753136158648,88569514055826,93201374103837,97594313997129,101694905076626,105451742394074,108816488505000,111744881353626,114197678242834,116141508157325,117549607562730,118402416901616,118688020715302,118402416901616,117549607562730,116141508157325,114197678242834,111744881353626,108816488505000,105451742394074,101694905076626,97594313997129,93201374103837,88569514055826,83753136158648,78806587419498,73783178261082,68734272599058,63708469810157,58750894945141,53902610065342,49200154444843,44675217295341,40354442662146,36259361758225,32406444557503,28807259826859,25468730019714,22393465702170,19580163425632,17024050348535,14717358907913,12649816095975,10809132547972,9181478592375,7751936082641,6504917164565,5424542548622,4494975002699,3700704692554,3026785789465,2459024552089,1984121522284,1589770310863,1264717756580,998789420426,782886018875,608955265480,469944819213,359740324284,273093690190,205544834293,153340879060,113355050087,83008165643,60193854049,43209327826,30692038314,21563102129,14977211478,10279310946,6967342986,4660952292,3075328912,1999837121,1280622859,806812208,499570615,303665686,180966240,105577870,60198967,33484363,18129607,9532142,4852847,2384987,1127090,510036,219846,89743,34410,12281,4025,1190,310,67,12,1"
MpD?GCA?a?G?O?O??,"0,0,0,0,1,8,43,197,728,2478,7534,21083,55169,135612,316243,703262,1499238,3075147,6092711,11693137,21797823,39558394,70035682,121177217,205236783,340750333,555294814,889222934,1400698607,2172319001,3319780221,5002961788,7440000713,10924840112,15848893055,22727321159,32230608781,45221850198,62800257964,86351131199,117602439660,158687792021,212215418641,281342237351,369851766849,482234126678,623765852297,800586627999,1019769658207,1289381767086,1618528813225,2017381821624,2497178853104,3070197550487,3749693527961,4549800062693,5485385026842,6571862128072,7824954423246,9260409469386,10893667275493,12739484004671,14811516114755,17121872055527,19680640608750,22495406687214,25570767613588,28907864293520,32503942712194,36351962147526,40440266668186,44752335629544,49266628421332,53956536687193,58790454689601,63731975757863,68740219528968,73770290042126,78773861204933,83699881706346,88495386772382,93106400327442,97478907540040,101559873920522,105298285168700,108646180291518,111559649133728,113999766195800,115933433942281,117334110421189,118182399329502,118466485101078,118182399329502,117334110421189,115933433942281,113999766195800,111559649133728,108646180291518,105298285168700,101559873920522,97478907540040,93106400327442,88495386772382,83699881706346,78773861204933,73770290042126,68740219528968,63731975757863,58790454689601,53956536687193,49266628421332,44752335629544,40440266668186,36351962147526,32503942712194,28907864293520,25570767613588,22495406687214,19680640608750,17121872055527,14811516114755,12739484004671,10893667275493,9260409469386,7824954423246,6571862128072,5485385026842,4549800062693,3749693527961,3070197550487,2497178853104,2017381821624,1618528813225,1289381767086,1019769658207,800586627999,623765852297,482234126678,369851766849,281342237351,212215418641,158687792021,117602439660,86351131199,62800257964,45221850198,32230608781,22727321159,15848893055,10924840112,7440000713,5002961788,3319780221,2172319001,1400698607,889222934,555294814,340750333,205236783,121177217,70035682,39558394,21797823,11693137,6092711,3075147,1499238,703262,316243,135612,55169,21083,7534,2478,728,197,43,8,1"
MpD?GCA@??_A@???_,"0,0,0,0,0,0,1,12,70,362,1454,5263,16757,48795,130545,325907,764628,1701092,3608158,7339363,14376872,27228490,50015291,89358359,155648106,264874560,441163092,720289281,1154405855,1818364782,2817984170,4300755487,6469464215,9599307538,14059095904,20337133002,29072418005,41091651260,57452625428,79494177906,108893070579,147727391557,198546445902,264445845406,349147138437,457079543537,593462337209,764384081700,976876421914,1238977217524,1559780050977,1949463664191,2419298082052,2981620216998,3649776127871,4438022753518,5361387583032,6435480214053,7676256572341,9099731970469,10721647175998,12557086944573,14620059296782,16923039037464,19476488130981,22288360626271,25363608662781,28703700885121,32306172413087,36164220076317,40266362576909,44596179575029,49132147387204,53847583089289,58710709804757,63684850404669,68728754866045,73797061934112,78840891014863,83808557191768,88646395299300,93299678391024,97713607225502,101834350019449,105610102154976,108992141685962,111935846730784,114401650979310,116355903884994,117771616020002,118629060906747,118916221488848,118629060906747,117771616020002,116355903884994,114401650979310,111935846730784,108992141685962,105610102154976,101834350019449,97713607225502,93299678391024,88646395299300,83808557191768,78840891014863,73797061934112,68728754866045,63684850404669,58710709804757,53847583089289,49132147387204,44596179575029,40266362576909,36164220076317,32306172413087,28703700885121,25363608662781,22288360626271,19476488130981,16923039037464,14620059296782,12557086944573,10721647175998,9099731970469,7676256572341,6435480214053,5361387583032,4438022753518,3649776127871,2981620216998,2419298082052,1949463664191,1559780050977,1238977217524,976876421914,764384081700,593462337209,457079543537,349147138437,264445845406,198546445902,147727391557,108893070579,79494177906,57452625428,41091651260,29072418005,20337133002,14059095904,9599307538,6469464215,4300755487,2817984170,1818364782,1154405855,720289281,441163092,264874560,155648106,89358359,50015291,27228490,14376872,7339363,3608158,1701092,764628,325907,130545,48795,16757,5263,1454,362,70,12,1"
MpD?GCA@??_A@?@??,"0,0,0,0,0,0,1,13,90,450,1867,6631,20871,59576,156659,384327,888059,1947991,4081132,8210002,15926130,29901662,54503730,96709098,167417581,283330248,469551187,763179971,1218128858,1911558871,2952262577,4491524110,6736870995,9969381699,14565011849,21020682573,29985568420,42298297953,59030333515,81536065969,111509515613,151047763134,202720425586,269644600682,355563767577,464929165375,602981087787,775827525839,990516516834,1255098498098,1578674065155,1971422556087,2444606264194,3010545280006,3682557913134,4474861988309,5402433018281,6480815946415,7725888510877,9153575351156,10779514156923,12618676300460,14684947288489,16990673510909,19546184912309,22359304124460,25434855747002,28774189610513,32374734601959,36229598884395,40327233940908,44651178065146,49179895342821,53886722852917,58739937955022,63702953154971,68734643650943,73789807739604,78819756828671,83773026623377,88596197257563,93234805612495,97634329196721,101741217984615,105503947625744,108874066176981,111807205020690,114264025845011,116211075418505,117621523708026,118475762319465,118761845926704,118475762319465,117621523708026,116211075418505,114264025845011,111807205020690,108874066176981,105503947625744,101741217984615,97634329196721,93234805612495,88596197257563,83773026623377,78819756828671,73789807739604,68734643650943,63702953154971,58739937955022,53886722852917,49179895342821,44651178065146,40327233940908,36229598884395,32374734601959,28774189610513,25434855747002,22359304124460,19546184912309,16990673510909,14684947288489,12618676300460,10779514156923,9153575351156,7725888510877,6480815946415,5402433018281,4474861988309,3682557913134,3010545280006,2444606264194,1971422556087,1578674065155,1255098498098,990516516834,775827525839,602981087787,464929165375,355563767577,269644600682,202720425586,151047763134,111509515613,81536065969,59030333515,42298297953,29985568420,21020682573,14565011849,9969381699,6736870995,4491524110,2952262577,1911558871,1218128858,763179971,469551187,283330248,167417581,96709098,54503730,29901662,15926130,8210002,4081132,1947991,888059,384327,156659,59576,20871,6631,1867,450,90,13,1"
MpD?GCA@??_A@?O??,"0,0,0,0,0,0,1,12,74,377,1566,5655,18054,52248,139146,345200,805789,1783328,3766137,7629614,14893489,28118250,51508324,91799295,159552910,270988648,450558666,734467097,1175450694,1849109762,2862246693,4363582733,6557467888,9721008110,14225366003,20561642576,29372183116,41487560043,57970055978,80163559493,109750497349,148815124839,199913416074,266147957129,351247497823,459648403994,596576860899,768127727400,981338057792,1244249768866,1565958794523,1956644026458,2427573030373,2991077177211,3660493537805,4450066226352,5374805823959,6450300765775,7692481498754,9117333661129,10740564401884,12577221371909,14641272593046,16945150850098,19499274973305,22311555989045,25386904346845,28726749778604,32328592637475,36185600703487,40286270642491,44614168521296,49147766592761,53860388424558,58720274790223,63690777863446,68730688491394,73794697610578,78833987362936,83796945043609,88629985652212,93278468642403,97687685246630,101803895964946,105575387824855,108953527351925,111893775456653,114356640582300,116308536667537,117722526570750,118578922370449,118865730609296,118578922370449,117722526570750,116308536667537,114356640582300,111893775456653,108953527351925,105575387824855,101803895964946,97687685246630,93278468642403,88629985652212,83796945043609,78833987362936,73794697610578,68730688491394,63690777863446,58720274790223,53860388424558,49147766592761,44614168521296,40286270642491,36185600703487,32328592637475,28726749778604,25386904346845,22311555989045,19499274973305,16945150850098,14641272593046,12577221371909,10740564401884,9117333661129,7692481498754,6450300765775,5374805823959,4450066226352,3660493537805,2991077177211,2427573030373,1956644026458,1565958794523,1244249768866,981338057792,768127727400,596576860899,459648403994,351247497823,266147957129,199913416074,148815124839,109750497349,80163559493,57970055978,41487560043,29372183116,20561642576,14225366003,9721008110,6557467888,4363582733,2862246693,1849109762,1175450694,734467097,450558666,270988648,159552910,91799295,51508324,28118250,14893489,7629614,3766137,1783328,805789,345200,139146,52248,18054,5655,1566,377,74,12,1"
MpD?GCA@??_AO???_,"0,0,0,0,0,0,1,14,82,408,1604,5651,17641,50565,133619,330691,770743,1706527,3607212,7319259,14311818,27071728,49684124,88715578,154472245,262820194,437703738,714645786,1145443808,1804472057,2796907124,4269401842,6423654410,9533489745,13965991458,20207347546,28893985085,40849539406,57128190727,79064613417,108330812615,146999572331,197614362868,263264523928,347664988434,455238213655,591196725441,761622649211,973541779585,1234987078932,1555048546795,1943903122140,2412821172587,2974142589566,3641219434584,4428318059794,5350479073489,6423329182630,7662845458810,9085068440703,10705768027179,12540061667623,14601993124416,16904075355230,19456809948752,22268191059406,25343210255445,28683373594649,32286250241314,36145066339956,40248363731574,44579737748903,49117671793375,53835480364325,58701373641359,63678650755220,68726026968195,73798095550616,78845920366686,83817751740186,88659851919283,93317415220171,97735559423717,101860367656710,105639950551903,109025504006691,111972329042343,114440789619342,116397174926946,117814446531860,118672841887441,118960321782008,118672841887441,117814446531860,116397174926946,114440789619342,111972329042343,109025504006691,105639950551903,101860367656710,97735559423717,93317415220171,88659851919283,83817751740186,78845920366686,73798095550616,68726026968195,63678650755220,58701373641359,53835480364325,49117671793375,44579737748903,40248363731574,36145066339956,32286250241314,28683373594649,25343210255445,22268191059406,19456809948752,16904075355230,14601993124416,12540061667623,10705768027179,9085068440703,7662845458810,6423329182630,5350479073489,4428318059794,3641219434584,2974142589566,2412821172587,1943903122140,1555048546795,1234987078932,973541779585,761622649211,591196725441,455238213655,347664988434,263264523928,197614362868,146999572331,108330812615,79064613417,57128190727,40849539406,28893985085,20207347546,13965991458,9533489745,6423654410,4269401842,2796907124,1804472057,1145443808,714645786,437703738,262820194,154472245,88715578,49684124,27071728,14311818,7319259,3607212,1706527,770743,330691,133619,50565,17641,5651,1604,408,82,14,1"
MpD?GCA@??_AO?O??,"0,0,0,0,0,1,9,48,218,812,2788,8668,24951,67004,168810,402223,910505,1968899,4084035,8159266,15751746,29478474,53615405,95001516,164327269,277989749,460654526,748814138,1195539145,1876866543,2900093940,4414567889,6625324380,9810318250,14341608058,20711370429,29563051715,41728502509,58271249152,80536592846,110208242038,149371852250,200584556726,266950136602,352198133923,460765666721,597879082056,769633247240,983064480984,1246213701585,1568174932227,1959124857196,2430327800285,2994111566933,3663808634819,4453658247162,5378665133961,6454411795219,7696821915701,9121874494562,10745269543136,12582047975676,14646170902721,16950064996242,19504143180320,22316311663374,25391476760912,28731065413689,32332576183068,36189176656074,40289364554457,44616708588959,49149685145990,53861623379397,58720771091894,63690488764237,68729576854407,73792736706552,78831162036451,83793251976165,88625434125113,93273080325109,97681494572105,101796949242174,105567743342979,108945253924060,111884952080506,114347354617946,116298883201052,117712606126166,118568840177811,118855594085846,118568840177811,117712606126166,116298883201052,114347354617946,111884952080506,108945253924060,105567743342979,101796949242174,97681494572105,93273080325109,88625434125113,83793251976165,78831162036451,73792736706552,68729576854407,63690488764237,58720771091894,53861623379397,49149685145990,44616708588959,40289364554457,36189176656074,32332576183068,28731065413689,25391476760912,22316311663374,19504143180320,16950064996242,14646170902721,12582047975676,10745269543136,9121874494562,7696821915701,6454411795219,5378665133961,4453658247162,3663808634819,2994111566933,2430327800285,1959124857196,1568174932227,1246213701585,983064480984,769633247240,597879082056,460765666721,352198133923,266950136602,200584556726,149371852250,110208242038,80536592846,58271249152,41728502509,29563051715,20711370429,14341608058,9810318250,6625324380,4414567889,2900093940,1876866543,1195539145,748814138,460654526,277989749,164327269,95001516,53615405,29478474,15751746,8159266,4084035,1968899,910505,402223,168810,67004,24951,8668,2788,812,218,48,9,1"
MpD?GCA@??__?@@??,"0,0,0,0,0,0,0,7,56,326,1443,5411,17737,52067,140021,349375,818402,1814701,3836290,7773834,15173711,28636055,52428943,93379721,162188191,275265616,457340900,744988412,1191457915,1873016398,2897355476,4414319285,6629708797,9822409195,14365811330,20753676592,29631577772,41833832950,58427137046,80760338322,110521522756,149801100668,201161816158,267713328892,353191849268,462041122307,599494676512,771654061481,985562344506,1249266032083,1571864177123,1963536432868,2435548756455,3000227618302,3670901922034,4461803497305,5387926718100,6464839150375,7708446183590,9134703753347,10759285396144,12597201188158,14662378722020,16967207799239,19522063199920,22334811579127,25410320344895,28749978660855,32351250553241,36207272973605,40306518947243,44632539385477,49163801059625,53873632883817,58730292383411,63697160513528,68733068722477,73792760485582,78827481109683,83785691265420,88613887314284,93257516966431,97661963629598,101773582512317,105540754202403,108914936265923,111851674311067,114311553872420,116261054820226,117673294184206,118528623296153,118815073361698,118528623296153,117673294184206,116261054820226,114311553872420,111851674311067,108914936265923,105540754202403,101773582512317,97661963629598,93257516966431,88613887314284,83785691265420,78827481109683,73792760485582,68733068722477,63697160513528,58730292383411,53873632883817,49163801059625,44632539385477,40306518947243,36207272973605,32351250553241,28749978660855,25410320344895,22334811579127,19522063199920,16967207799239,14662378722020,12597201188158,10759285396144,9134703753347,7708446183590,6464839150375,5387926718100,4461803497305,3670901922034,3000227618302,2435548756455,1963536432868,1571864177123,1249266032083,985562344506,771654061481,599494676512,462041122307,353191849268,267713328892,201161816158,149801100668,110521522756,80760338322,58427137046,41833832950,29631577772,20753676592,14365811330,9822409195,6629708797,4414319285,2897355476,1873016398,1191457915,744988412,457340900,275265616,162188191,93379721,52428943,28636055,15173711,7773834,3836290,1814701,818402,349375,140021,52067,17737,5411,1443,326,56,7"
MpD?GCA@??__?@O??,"0,0,0,0,0,0,1,10,64,320,1334,4885,15868,46634,126056,316630,747132,1668400,3550863,7240170,14212741,26960569,49592491,88700119,154650342,263381556,438977677,717129496,1149921188,1812073434,2809299328,4288897807,6453503496,9578046699,14031135633,20300724601,29025561408,41031914105,57377290249,79400026463,108776594306,147584545688,198372940509,264236868639,348897746321,456784354405,593116032773,763981073451,976411469187,1238445058435,1559176142618,1948783764406,2418539095785,2980779720593,3648853299527,4437017810864,5360302774121,6434319143822,7675025215067,9098437867376,10720300426667,12555699255631,14618644930294,16921613697824,19475069835524,22286968455138,25362263534329,28702424179203,32304986665574,36163147514241,40265425739057,44595399821399,49131545462218,53847177659519,58710518017012,63684886498067,68729030746756,73797585938792,78841668525457,83809589572179,88647680595287,93301210462147,97715376532151,101836342972576,105612301980836,108994527977537,111938396408379,114404337998606,116358700265411,117774491700675,118631984811374,118919161460498,118631984811374,117774491700675,116358700265411,114404337998606,111938396408379,108994527977537,105612301980836,101836342972576,97715376532151,93301210462147,88647680595287,83809589572179,78841668525457,73797585938792,68729030746756,63684886498067,58710518017012,53847177659519,49131545462218,44595399821399,40265425739057,36163147514241,32304986665574,28702424179203,25362263534329,22286968455138,19475069835524,16921613697824,14618644930294,12555699255631,10720300426667,9098437867376,7675025215067,6434319143822,5360302774121,4437017810864,3648853299527,2980779720593,2418539095785,1948783764406,1559176142618,1238445058435,976411469187,763981073451,593116032773,456784354405,348897746321,264236868639,198372940509,147584545688,108776594306,79400026463,57377290249,41031914105,29025561408,20300724601,14031135633,9578046699,6453503496,4288897807,2809299328,1812073434,1149921188,717129496,438977677,263381556,154650342,88700119,49592491,26960569,14212741,7240170,3550863,1668400,747132,316630,126056,46634,15868,4885,1334,320,64,10,1"
MpD?GCA@??__@?@??,"0,0,0,0,0,0,4,30,170,758,2858,9513,28421,77816,197787,471851,1064927,2290284,4718032,9355047,17922097,33285993,60098880,105749838,181718964,305515770,503345719,813790006,1292716764,2019839919,3107222759,4710295310,7041752471,10389038062,15135824599,21788280903,31006479813,43641742353,60780064179,83792249189,114390523246,154691849925,207287097918,275315648306,362543721438,473445124185,613281670306,788180904306,1005207256524,1272423234741,1598935774143,1994923486602,2471639408387,3041384565492,3717447046233,4514002332820,5445970574775,6528827917427,7778369719272,9210425127586,10840524020325,12683519210187,14753168851449,17061685845962,19619263635220,22433589052766,25509355577212,28847791058057,32446216051377,36297648616641,40390472811296,44708186304248,49229242926250,53927002844225,58769801965808,63721147838908,68740047325831,73781465808850,78796914884983,83735159981203,88543035925105,93166353399354,97550876437811,101643346864607,105392529898679,108750252876490,111672408506999,114119894111091,116059459770805,117464440230026,118315348540739,118600313677098,118315348540739,117464440230026,116059459770805,114119894111091,111672408506999,108750252876490,105392529898679,101643346864607,97550876437811,93166353399354,88543035925105,83735159981203,78796914884983,73781465808850,68740047325831,63721147838908,58769801965808,53927002844225,49229242926250,44708186304248,40390472811296,36297648616641,32446216051377,28847791058057,25509355577212,22433589052766,19619263635220,17061685845962,14753168851449,12683519210187,10840524020325,9210425127586,7778369719272,6528827917427,5445970574775,4514002332820,3717447046233,3041384565492,2471639408387,1994923486602,1598935774143,1272423234741,1005207256524,788180904306,613281670306,473445124185,362543721438,275315648306,207287097918,154691849925,114390523246,83792249189,60780064179,43641742353,31006479813,21788280903,15135824599,10389038062,7041752471,4710295310,3107222759,2019839919,1292716764,813790006,503345719,305515770,181718964,105749838,60098880,33285993,17922097,9355047,4718032,2290284,1064927,471851,197787,77816,28421,9513,2858,758,170,30,4"
MpD?GCA@??__@?O??,"0,0,0,0,0,0,0,7,64,365,1627,6035,19496,56608,150644,372650,866383,1909073,4013759,8096301,15739896,29602931,54036104,95990319,166335149,281725912,467215652,759827880,1213392708,1904953442,2943178753,4479179779,6720308790,9947404389,14536188293,20983270314,29937532475,42237221865,58953465200,81440217731,111391146074,150902879214,202544709846,269433317643,355311953970,464631544538,602632329058,775422177553,990049330832,1254564377153,1578068460327,1970741413447,2443846472184,3009704620561,3681635527492,4473858302507,5401350211123,6479657823147,7724660928023,9152286033505,10778173027648,12617295219352,14683540279052,16989256397799,19544775404886,22357921394441,25433520343631,28772922978282,32373558860087,36228536313181,40326306626639,44650407430006,49179301664464,53886324880748,58739752380283,63702994341705,68734923072242,73790333918468,78820534757058,83774057916063,88597479625950,93236333239716,97636092262770,101743203299666,105506138190880,108876442044870,111809742940530,114266700284934,116213858260415,117624385445014,118478671762465,118764771487470,118478671762465,117624385445014,116213858260415,114266700284934,111809742940530,108876442044870,105506138190880,101743203299666,97636092262770,93236333239716,88597479625950,83774057916063,78820534757058,73790333918468,68734923072242,63702994341705,58739752380283,53886324880748,49179301664464,44650407430006,40326306626639,36228536313181,32373558860087,28772922978282,25433520343631,22357921394441,19544775404886,16989256397799,14683540279052,12617295219352,10778173027648,9152286033505,7724660928023,6479657823147,5401350211123,4473858302507,3681635527492,3009704620561,2443846472184,1970741413447,1578068460327,1254564377153,990049330832,775422177553,602632329058,464631544538,355311953970,269433317643,202544709846,150902879214,111391146074,81440217731,58953465200,42237221865,29937532475,20983270314,14536188293,9947404389,6720308790,4479179779,2943178753,1904953442,1213392708,759827880,467215652,281725912,166335149,95990319,54036104,29602931,15739896,8096301,4013759,1909073,866383,372650,150644,56608,19496,6035,1627,365,64,7"
MpD?GCA@??__O???_,"0,0,0,0,0,0,0,5,44,264,1215,4652,15522,46249,125933,317529,750729,1677830,3571819,7282312,14291772,27101472,49833090,89097307,155286347,264374364,440490641,719388545,1153227780,1816830429,2816027685,4298272373,6466372021,9595476711,14054431414,20331484793,29065688879,41083680189,57443327989,79483399658,108880760449,147713423168,198530829530,264428508737,349128179836,457058972246,593440364386,764360820697,976852216205,1238952295380,1559754891744,1949438612869,2419273738054,2981597020267,3649754766615,4438003719965,5361371595502,6435467760004,7676248325296,9099728340943,10721648711437,12557093897759,14620072005461,16923057532315,19476512464875,22288390556094,25363643917755,28703740927300,32306216636949,36164267674253,40266412640635,44596231090640,49132199222741,53847634120602,58710758789998,63684896245238,68728796339794,73797098110532,78840920840755,83808580035981,88646410401916,93299685532903,97713606030950,101834340748128,105610084862502,108992117113153,111935815356267,114401613977662,116355862080743,117771570915379,118629013559647,118916173571904,118629013559647,117771570915379,116355862080743,114401613977662,111935815356267,108992117113153,105610084862502,101834340748128,97713606030950,93299685532903,88646410401916,83808580035981,78840920840755,73797098110532,68728796339794,63684896245238,58710758789998,53847634120602,49132199222741,44596231090640,40266412640635,36164267674253,32306216636949,28703740927300,25363643917755,22288390556094,19476512464875,16923057532315,14620072005461,12557093897759,10721648711437,9099728340943,7676248325296,6435467760004,5361371595502,4438003719965,3649754766615,2981597020267,2419273738054,1949438612869,1559754891744,1238952295380,976852216205,764360820697,593440364386,457058972246,349128179836,264428508737,198530829530,147713423168,108880760449,79483399658,57443327989,41083680189,29065688879,20331484793,14054431414,9595476711,6466372021,4298272373,2816027685,1816830429,1153227780,719388545,440490641,264374364,155286347,89097307,49833090,27101472,14291772,7282312,3571819,1677830,750729,317529,125933,46249,15522,4652,1215,264,44,5"
